peak.id	seqnames	start	end	summit	width	strand
peak.2136	chr12	83597239.0	83597372.0	83597306.0	134.0	+
peak.2137	chr12	83632083.0	83632216.0	83632150.0	134.0	+
peak.2138	chr12	83868896.0	83869029.0	83868963.0	134.0	+
peak.2139	chr12	83957798.0	83957931.0	83957865.0	134.0	+
peak.2140	chr12	84214816.0	84214949.0	84214883.0	134.0	+
peak.2141	chr12	84285252.0	84285385.0	84285319.0	134.0	+
peak.2142	chr12	84361861.0	84361994.0	84361928.0	134.0	+
peak.2143	chr12	84451054.0	84451187.0	84451121.0	134.0	+
peak.2144	chr12	84500568.0	84500701.0	84500635.0	134.0	+
peak.2145	chr12	84552052.0	84552185.0	84552119.0	134.0	+
peak.2146	chr12	84761219.0	84761352.0	84761286.0	134.0	+
peak.2147	chr12	84767366.0	84767499.0	84767433.0	134.0	+
peak.2148	chr12	84773136.0	84773269.0	84773203.0	134.0	+
peak.2149	chr12	84851061.0	84851194.0	84851128.0	134.0	+
peak.2150	chr12	85280422.0	85280555.0	85280489.0	134.0	+
peak.2151	chr12	85297496.0	85297629.0	85297563.0	134.0	+
peak.2152	chr12	85371767.0	85371900.0	85371834.0	134.0	+
peak.2153	chr12	85374945.0	85375078.0	85375012.0	134.0	+
peak.2154	chr12	85397791.0	85397924.0	85397858.0	134.0	+
peak.2155	chr12	85643931.0	85644064.0	85643998.0	134.0	+
peak.2156	chr12	85670917.0	85671050.0	85670984.0	134.0	+
peak.2157	chr12	85741476.0	85741609.0	85741543.0	134.0	+
peak.2158	chr12	85841229.0	85841362.0	85841296.0	134.0	+
peak.2159	chr12	86017454.0	86017587.0	86017521.0	134.0	+
peak.2160	chr12	86078627.0	86078760.0	86078694.0	134.0	+
peak.2161	chr12	86103846.0	86103979.0	86103913.0	134.0	+
peak.2162	chr12	86250361.0	86250494.0	86250428.0	134.0	+
peak.2163	chr12	86262255.0	86262388.0	86262322.0	134.0	+
peak.2164	chr12	86280041.0	86280174.0	86280108.0	134.0	+
peak.2165	chr12	86406654.0	86406787.0	86406721.0	134.0	+
peak.2166	chr12	86421490.0	86421623.0	86421557.0	134.0	+
peak.2167	chr12	86427440.0	86427573.0	86427507.0	134.0	+
peak.2168	chr12	86431809.0	86431942.0	86431876.0	134.0	+
peak.2169	chr12	86453815.0	86453948.0	86453882.0	134.0	+
peak.2170	chr12	86456398.0	86456531.0	86456465.0	134.0	+
peak.2171	chr12	86501263.0	86501396.0	86501330.0	134.0	+
peak.2172	chr12	86507820.0	86507953.0	86507887.0	134.0	+
peak.2173	chr12	86516903.0	86517036.0	86516970.0	134.0	+
peak.2174	chr12	86553503.0	86553636.0	86553570.0	134.0	+
peak.2175	chr12	86647870.0	86648003.0	86647937.0	134.0	+
peak.2176	chr12	86699709.0	86699842.0	86699776.0	134.0	+
peak.2177	chr12	86795958.0	86796091.0	86796025.0	134.0	+
peak.2178	chr12	86800951.0	86801084.0	86801018.0	134.0	+
peak.2179	chr12	86866311.0	86866444.0	86866378.0	134.0	+
peak.2180	chr12	86946255.0	86946388.0	86946322.0	134.0	+
peak.2181	chr12	86956018.0	86956151.0	86956085.0	134.0	+
peak.2182	chr12	87127404.0	87127537.0	87127471.0	134.0	+
peak.2183	chr12	87128317.0	87128450.0	87128384.0	134.0	+
peak.2184	chr12	87147521.0	87147654.0	87147588.0	134.0	+
peak.2185	chr12	87266381.0	87266514.0	87266448.0	134.0	+
peak.2186	chr12	87271420.0	87271553.0	87271487.0	134.0	+
peak.2187	chr12	87371783.0	87371916.0	87371850.0	134.0	+
peak.2188	chr12	87388385.0	87388518.0	87388452.0	134.0	+
peak.2189	chr12	87393615.0	87393748.0	87393682.0	134.0	+
peak.2190	chr12	88819160.0	88819293.0	88819227.0	134.0	+
peak.2191	chr12	88868466.0	88868599.0	88868533.0	134.0	+
peak.2192	chr12	89073262.0	89073395.0	89073329.0	134.0	+
peak.2193	chr12	89074635.0	89074768.0	89074702.0	134.0	+
peak.2194	chr12	89290853.0	89290986.0	89290920.0	134.0	+
peak.2195	chr12	90303925.0	90304058.0	90303992.0	134.0	+
peak.2196	chr12	91040426.0	91040559.0	91040493.0	134.0	+
peak.2197	chr12	91115188.0	91115321.0	91115255.0	134.0	+
peak.2198	chr12	91384497.0	91384630.0	91384564.0	134.0	+
peak.2199	chr12	91588369.0	91588502.0	91588436.0	134.0	+
peak.2200	chr12	91634937.0	91635070.0	91635004.0	134.0	+
peak.2201	chr12	91645842.0	91645975.0	91645909.0	134.0	+
peak.2202	chr12	91849289.0	91849422.0	91849356.0	134.0	+
peak.2203	chr12	92024579.0	92024712.0	92024646.0	134.0	+
peak.2204	chr12	92235547.0	92235680.0	92235614.0	134.0	+
peak.2205	chr12	92247421.0	92247554.0	92247488.0	134.0	+
peak.2206	chr12	95188047.0	95188180.0	95188114.0	134.0	+
peak.2207	chr12	95367927.0	95368060.0	95367994.0	134.0	+
peak.2208	chr12	97321485.0	97321618.0	97321552.0	134.0	+
peak.2209	chr12	97347284.0	97347417.0	97347351.0	134.0	+
peak.2210	chr12	98735128.0	98735261.0	98735195.0	134.0	+
peak.2211	chr12	98744008.0	98744141.0	98744075.0	134.0	+
peak.2212	chr12	98745722.0	98745855.0	98745789.0	134.0	+
peak.2213	chr12	98803032.0	98803165.0	98803099.0	134.0	+
peak.2214	chr12	98920667.0	98920800.0	98920734.0	134.0	+
peak.2215	chr12	98931357.0	98931490.0	98931424.0	134.0	+
peak.2216	chr12	98932564.0	98932697.0	98932631.0	134.0	+
peak.2217	chr12	98996646.0	98996779.0	98996713.0	134.0	+
peak.2218	chr12	99030119.0	99030252.0	99030186.0	134.0	+
peak.2219	chr12	99062457.0	99062590.0	99062524.0	134.0	+
peak.2220	chr12	99441267.0	99441400.0	99441334.0	134.0	+
peak.2221	chr12	99670702.0	99670835.0	99670769.0	134.0	+
peak.2222	chr12	99757658.0	99757791.0	99757725.0	134.0	+
peak.2223	chr12	100131816.0	100131949.0	100131883.0	134.0	+
peak.2224	chr12	100159614.0	100159747.0	100159681.0	134.0	+
peak.2225	chr12	100187515.0	100187648.0	100187582.0	134.0	+
peak.2226	chr12	100202021.0	100202154.0	100202088.0	134.0	+
peak.2227	chr12	100338168.0	100338301.0	100338235.0	134.0	+
peak.2228	chr12	100408385.0	100408518.0	100408452.0	134.0	+
peak.2229	chr12	100533366.0	100533499.0	100533433.0	134.0	+
peak.2230	chr12	100679721.0	100679854.0	100679788.0	134.0	+
peak.2231	chr12	100725233.0	100725366.0	100725300.0	134.0	+
peak.2232	chr12	100735192.0	100735325.0	100735259.0	134.0	+
peak.2233	chr12	101766470.0	101766603.0	101766537.0	134.0	+
peak.2234	chr12	101875202.0	101875335.0	101875269.0	134.0	+
peak.2235	chr12	102030043.0	102030176.0	102030110.0	134.0	+
peak.2236	chr12	102129981.0	102130114.0	102130048.0	134.0	+
peak.2237	chr12	102144532.0	102144665.0	102144599.0	134.0	+
peak.2238	chr12	102166811.0	102166944.0	102166878.0	134.0	+
peak.2239	chr12	102201572.0	102201705.0	102201639.0	134.0	+
peak.2240	chr12	102210952.0	102211085.0	102211019.0	134.0	+
peak.2241	chr12	102384912.0	102385045.0	102384979.0	134.0	+
peak.2242	chr12	102422208.0	102422341.0	102422275.0	134.0	+
peak.2243	chr12	102439771.0	102439904.0	102439838.0	134.0	+
peak.2244	chr12	102535717.0	102535850.0	102535784.0	134.0	+
peak.2245	chr12	102597067.0	102597200.0	102597134.0	134.0	+
peak.2246	chr12	102614463.0	102614596.0	102614530.0	134.0	+
peak.2247	chr12	102631939.0	102632072.0	102632006.0	134.0	+
peak.2248	chr12	102636552.0	102636685.0	102636619.0	134.0	+
peak.2249	chr12	102641165.0	102641298.0	102641232.0	134.0	+
peak.2250	chr12	102740720.0	102740853.0	102740787.0	134.0	+
peak.2251	chr12	102797428.0	102797561.0	102797495.0	134.0	+
peak.2252	chr12	102871539.0	102871672.0	102871606.0	134.0	+
peak.2253	chr12	103144697.0	103144830.0	103144764.0	134.0	+
peak.2254	chr12	103176823.0	103176956.0	103176890.0	134.0	+
peak.2255	chr12	103178825.0	103178958.0	103178892.0	134.0	+
peak.2256	chr12	103327055.0	103327188.0	103327122.0	134.0	+
peak.2257	chr12	103574244.0	103574377.0	103574311.0	134.0	+
peak.2258	chr12	104486404.0	104486537.0	104486471.0	134.0	+
peak.2259	chr12	104908452.0	104908585.0	104908519.0	134.0	+
peak.2260	chr12	104925326.0	104925459.0	104925393.0	134.0	+
peak.2261	chr12	104976676.0	104976809.0	104976743.0	134.0	+
peak.2262	chr12	104998696.0	104998829.0	104998763.0	134.0	+
peak.2263	chr12	105032444.0	105032577.0	105032511.0	134.0	+
peak.2264	chr12	105089993.0	105090126.0	105090060.0	134.0	+
peak.2265	chr12	105460730.0	105460863.0	105460797.0	134.0	+
peak.2266	chr12	105605363.0	105605496.0	105605430.0	134.0	+
peak.2267	chr12	106829387.0	106829520.0	106829454.0	134.0	+
peak.2268	chr12	107662668.0	107662801.0	107662735.0	134.0	+
peak.2269	chr12	108179669.0	108179802.0	108179736.0	134.0	+
peak.2270	chr12	108275727.0	108275860.0	108275794.0	134.0	+
peak.2271	chr12	108285159.0	108285292.0	108285226.0	134.0	+
peak.2272	chr12	108334017.0	108334150.0	108334084.0	134.0	+
peak.2273	chr12	108435541.0	108435674.0	108435608.0	134.0	+
peak.2274	chr12	108438241.0	108438374.0	108438308.0	134.0	+
peak.2275	chr12	108452646.0	108452779.0	108452713.0	134.0	+
peak.2276	chr12	108489805.0	108489938.0	108489872.0	134.0	+
peak.2277	chr12	108581046.0	108581179.0	108581113.0	134.0	+
peak.2278	chr12	108689294.0	108689427.0	108689361.0	134.0	+
peak.2279	chr12	108693755.0	108693888.0	108693822.0	134.0	+
peak.2280	chr12	108800624.0	108800757.0	108800691.0	134.0	+
peak.2281	chr12	109010178.0	109010311.0	109010245.0	134.0	+
peak.2282	chr12	109519435.0	109519568.0	109519502.0	134.0	+
peak.2283	chr12	110379926.0	110380059.0	110379993.0	134.0	+
peak.2284	chr12	110437751.0	110437884.0	110437818.0	134.0	+
peak.2285	chr12	110448734.0	110448867.0	110448801.0	134.0	+
peak.2286	chr12	110453691.0	110453824.0	110453758.0	134.0	+
peak.2287	chr12	110465356.0	110465489.0	110465423.0	134.0	+
peak.2288	chr12	110557020.0	110557153.0	110557087.0	134.0	+
peak.2289	chr12	110563591.0	110563724.0	110563658.0	134.0	+
peak.2290	chr12	110630126.0	110630259.0	110630193.0	134.0	+
peak.2291	chr12	110681862.0	110681995.0	110681929.0	134.0	+
peak.2292	chr12	110693135.0	110693268.0	110693202.0	134.0	+
peak.2293	chr12	110707651.0	110707784.0	110707718.0	134.0	+
peak.2294	chr12	110797601.0	110797734.0	110797668.0	134.0	+
peak.2295	chr12	110806699.0	110806832.0	110806766.0	134.0	+
peak.2296	chr12	110846051.0	110846184.0	110846118.0	134.0	+
peak.2297	chr12	110932095.0	110932228.0	110932162.0	134.0	+
peak.2298	chr12	111086061.0	111086194.0	111086128.0	134.0	+
peak.2299	chr12	111088729.0	111088862.0	111088796.0	134.0	+
peak.2300	chr12	111508157.0	111508290.0	111508224.0	134.0	+
peak.2301	chr12	111878311.0	111878444.0	111878378.0	134.0	+
peak.2302	chr12	111906728.0	111906861.0	111906795.0	134.0	+
peak.2303	chr12	111967091.0	111967224.0	111967158.0	134.0	+
peak.2304	chr12	111980419.0	111980552.0	111980486.0	134.0	+
peak.2305	chr12	111982926.0	111983059.0	111982993.0	134.0	+
peak.2306	chr12	112027908.0	112028041.0	112027975.0	134.0	+
peak.2307	chr12	112559873.0	112560006.0	112559940.0	134.0	+
peak.2308	chr12	112644436.0	112644569.0	112644503.0	134.0	+
peak.2309	chr12	112743591.0	112743724.0	112743658.0	134.0	+
peak.2310	chr12	112991937.0	112992070.0	112992004.0	134.0	+
peak.2311	chr12	113004143.0	113004276.0	113004210.0	134.0	+
peak.2312	chr12	113130667.0	113130800.0	113130734.0	134.0	+
peak.2313	chr12	113156144.0	113156277.0	113156211.0	134.0	+
peak.2314	chr12	116047566.0	116047699.0	116047633.0	134.0	+
peak.2315	chr12	116150661.0	116150794.0	116150728.0	134.0	+
peak.2316	chr12	116157224.0	116157357.0	116157291.0	134.0	+
peak.2317	chr12	116230640.0	116230773.0	116230707.0	134.0	+
peak.2318	chr12	116260703.0	116260836.0	116260770.0	134.0	+
peak.2319	chr12	116474800.0	116474933.0	116474867.0	134.0	+
peak.2320	chr12	116486495.0	116486628.0	116486562.0	134.0	+
peak.2321	chr12	116650223.0	116650356.0	116650290.0	134.0	+
peak.2322	chr12	116892635.0	116892768.0	116892702.0	134.0	+
peak.2323	chr12	116927308.0	116927441.0	116927375.0	134.0	+
peak.2324	chr12	117035453.0	117035586.0	117035520.0	134.0	+
peak.2325	chr12	117345434.0	117345567.0	117345501.0	134.0	+
peak.2326	chr12	117595799.0	117595932.0	117595866.0	134.0	+
peak.2327	chr12	117601943.0	117602076.0	117602010.0	134.0	+
peak.2328	chr12	117666274.0	117666407.0	117666341.0	134.0	+
peak.2329	chr12	117683146.0	117683279.0	117683213.0	134.0	+
peak.2330	chr12	117693610.0	117693743.0	117693677.0	134.0	+
peak.2331	chr12	118270695.0	118270828.0	118270762.0	134.0	+
peak.2332	chr12	118300845.0	118300978.0	118300912.0	134.0	+
peak.2333	chr12	118302619.0	118302752.0	118302686.0	134.0	+
peak.2334	chr12	118487238.0	118487371.0	118487305.0	134.0	+
peak.2335	chr13	3893469.0	3893602.0	3893536.0	134.0	+
peak.2336	chr13	4609267.0	4609400.0	4609334.0	134.0	+
peak.2337	chr13	6998575.0	6998708.0	6998642.0	134.0	+
peak.2338	chr13	8996050.0	8996183.0	8996117.0	134.0	+
peak.2339	chr13	9427654.0	9427787.0	9427721.0	134.0	+
peak.2340	chr13	9463412.0	9463545.0	9463479.0	134.0	+
peak.2341	chr13	9641055.0	9641188.0	9641122.0	134.0	+
peak.2342	chr13	9977241.0	9977374.0	9977308.0	134.0	+
peak.2343	chr13	11873499.0	11873632.0	11873566.0	134.0	+
peak.2344	chr13	11926779.0	11926912.0	11926846.0	134.0	+
peak.2345	chr13	12043472.0	12043605.0	12043539.0	134.0	+
peak.2346	chr13	12070301.0	12070434.0	12070368.0	134.0	+
peak.2347	chr13	12083966.0	12084099.0	12084033.0	134.0	+
peak.2348	chr13	12159511.0	12159644.0	12159578.0	134.0	+
peak.2349	chr13	12395085.0	12395218.0	12395152.0	134.0	+
peak.2350	chr13	13590082.0	13590215.0	13590149.0	134.0	+
peak.2351	chr13	13954390.0	13954523.0	13954457.0	134.0	+
peak.2352	chr13	14063452.0	14063585.0	14063519.0	134.0	+
peak.2353	chr13	14086497.0	14086630.0	14086564.0	134.0	+
peak.2354	chr13	14142445.0	14142578.0	14142512.0	134.0	+
peak.2355	chr13	14603332.0	14603465.0	14603399.0	134.0	+
peak.2356	chr13	14613060.0	14613193.0	14613127.0	134.0	+
peak.2357	chr13	14630118.0	14630251.0	14630185.0	134.0	+
peak.2358	chr13	17684947.0	17685080.0	17685014.0	134.0	+
peak.2359	chr13	17695040.0	17695173.0	17695107.0	134.0	+
peak.2360	chr13	17725176.0	17725309.0	17725243.0	134.0	+
peak.2361	chr13	17806158.0	17806291.0	17806225.0	134.0	+
peak.2362	chr13	17983250.0	17983383.0	17983317.0	134.0	+
peak.2363	chr13	20586057.0	20586190.0	20586124.0	134.0	+
peak.2364	chr13	20821067.0	20821200.0	20821134.0	134.0	+
peak.2365	chr13	21169867.0	21170000.0	21169934.0	134.0	+
peak.2366	chr13	21275044.0	21275177.0	21275111.0	134.0	+
peak.2367	chr13	21304262.0	21304395.0	21304329.0	134.0	+
peak.2368	chr13	21408468.0	21408601.0	21408535.0	134.0	+
peak.2369	chr13	21453057.0	21453190.0	21453124.0	134.0	+
peak.2370	chr13	22043040.0	22043173.0	22043107.0	134.0	+
peak.2371	chr13	23368468.0	23368601.0	23368535.0	134.0	+
peak.2372	chr13	23432730.0	23432863.0	23432797.0	134.0	+
peak.2373	chr13	23446138.0	23446271.0	23446205.0	134.0	+
peak.2374	chr13	23526464.0	23526597.0	23526531.0	134.0	+
peak.2375	chr13	23544246.0	23544379.0	23544313.0	134.0	+
peak.2376	chr13	23562463.0	23562596.0	23562530.0	134.0	+
peak.2377	chr13	23586012.0	23586145.0	23586079.0	134.0	+
peak.2378	chr13	23684062.0	23684195.0	23684129.0	134.0	+
peak.2379	chr13	23699124.0	23699257.0	23699191.0	134.0	+
peak.2380	chr13	23732499.0	23732632.0	23732566.0	134.0	+
peak.2381	chr13	23737169.0	23737302.0	23737236.0	134.0	+
peak.2382	chr13	23746586.0	23746719.0	23746653.0	134.0	+
peak.2383	chr13	23761266.0	23761399.0	23761333.0	134.0	+
peak.2384	chr13	23834950.0	23835083.0	23835017.0	134.0	+
peak.2385	chr13	23892703.0	23892836.0	23892770.0	134.0	+
peak.2386	chr13	23928234.0	23928367.0	23928301.0	134.0	+
peak.2387	chr13	23930994.0	23931127.0	23931061.0	134.0	+
peak.2388	chr13	23940517.0	23940650.0	23940584.0	134.0	+
peak.2389	chr13	23994395.0	23994528.0	23994462.0	134.0	+
peak.2390	chr13	24067743.0	24067876.0	24067810.0	134.0	+
peak.2391	chr13	24259730.0	24259863.0	24259797.0	134.0	+
peak.2392	chr13	24297384.0	24297517.0	24297451.0	134.0	+
peak.2393	chr13	24383997.0	24384130.0	24384064.0	134.0	+
peak.2394	chr13	24397976.0	24398109.0	24398043.0	134.0	+
peak.2395	chr13	24487490.0	24487623.0	24487557.0	134.0	+
peak.2396	chr13	24681060.0	24681193.0	24681127.0	134.0	+
peak.2397	chr13	25150592.0	25150725.0	25150659.0	134.0	+
peak.2398	chr13	25187062.0	25187195.0	25187129.0	134.0	+
peak.2399	chr13	25192808.0	25192941.0	25192875.0	134.0	+
peak.2400	chr13	25428948.0	25429081.0	25429015.0	134.0	+
peak.2401	chr13	25524142.0	25524275.0	25524209.0	134.0	+
peak.2402	chr13	25755308.0	25755441.0	25755375.0	134.0	+
peak.2403	chr13	27960430.0	27960563.0	27960497.0	134.0	+
peak.2404	chr13	27964042.0	27964175.0	27964109.0	134.0	+
peak.2405	chr13	28953693.0	28953826.0	28953760.0	134.0	+
peak.2406	chr13	29926252.0	29926385.0	29926319.0	134.0	+
peak.2407	chr13	29986861.0	29986994.0	29986928.0	134.0	+
peak.2408	chr13	29988042.0	29988175.0	29988109.0	134.0	+
peak.2409	chr13	30012067.0	30012200.0	30012134.0	134.0	+
peak.2410	chr13	30142122.0	30142255.0	30142189.0	134.0	+
peak.2411	chr13	30144612.0	30144745.0	30144679.0	134.0	+
peak.2412	chr13	30264926.0	30265059.0	30264993.0	134.0	+
peak.2413	chr13	30555350.0	30555483.0	30555417.0	134.0	+
peak.2414	chr13	30661986.0	30662119.0	30662053.0	134.0	+
peak.2415	chr13	30694535.0	30694668.0	30694602.0	134.0	+
peak.2416	chr13	31911573.0	31911706.0	31911640.0	134.0	+
peak.2417	chr13	32485379.0	32485512.0	32485446.0	134.0	+
peak.2418	chr13	34814528.0	34814661.0	34814595.0	134.0	+
peak.2419	chr13	34892991.0	34893124.0	34893058.0	134.0	+
peak.2420	chr13	34994398.0	34994531.0	34994465.0	134.0	+
peak.2421	chr13	35377552.0	35377685.0	35377619.0	134.0	+
peak.2422	chr13	35769510.0	35769643.0	35769577.0	134.0	+
peak.2423	chr13	35802597.0	35802730.0	35802664.0	134.0	+
peak.2424	chr13	35940400.0	35940533.0	35940467.0	134.0	+
peak.2425	chr13	36090797.0	36090930.0	36090864.0	134.0	+
peak.2426	chr13	36117838.0	36117971.0	36117905.0	134.0	+
peak.2427	chr13	36252496.0	36252629.0	36252563.0	134.0	+
peak.2428	chr13	36283298.0	36283431.0	36283365.0	134.0	+
peak.2429	chr13	36451199.0	36451332.0	36451266.0	134.0	+
peak.2430	chr13	36518474.0	36518607.0	36518541.0	134.0	+
peak.2431	chr13	37500697.0	37500830.0	37500764.0	134.0	+
peak.2432	chr13	37517493.0	37517626.0	37517560.0	134.0	+
peak.2433	chr13	37579793.0	37579926.0	37579860.0	134.0	+
peak.2434	chr13	38521362.0	38521495.0	38521429.0	134.0	+
peak.2435	chr13	38952668.0	38952801.0	38952735.0	134.0	+
peak.2436	chr13	39441060.0	39441193.0	39441127.0	134.0	+
peak.2437	chr13	39823699.0	39823832.0	39823766.0	134.0	+
peak.2438	chr13	39855135.0	39855268.0	39855202.0	134.0	+
peak.2439	chr13	41078039.0	41078172.0	41078106.0	134.0	+
peak.2440	chr13	41183049.0	41183182.0	41183116.0	134.0	+
peak.2441	chr13	41211788.0	41211921.0	41211855.0	134.0	+
peak.2442	chr13	41216385.0	41216518.0	41216452.0	134.0	+
peak.2443	chr13	41244393.0	41244526.0	41244460.0	134.0	+
peak.2444	chr13	41256353.0	41256486.0	41256420.0	134.0	+
peak.2445	chr13	41511630.0	41511763.0	41511697.0	134.0	+
peak.2446	chr13	41855290.0	41855423.0	41855357.0	134.0	+
peak.2447	chr13	41861338.0	41861471.0	41861405.0	134.0	+
peak.2448	chr13	42300675.0	42300808.0	42300742.0	134.0	+
peak.2449	chr13	42695217.0	42695350.0	42695284.0	134.0	+
peak.2450	chr13	42725873.0	42726006.0	42725940.0	134.0	+
peak.2451	chr13	42738919.0	42739052.0	42738986.0	134.0	+
peak.2452	chr13	42772626.0	42772759.0	42772693.0	134.0	+
peak.2453	chr13	42816697.0	42816830.0	42816764.0	134.0	+
peak.2454	chr13	42921513.0	42921646.0	42921580.0	134.0	+
peak.2455	chr13	42996257.0	42996390.0	42996324.0	134.0	+
peak.2456	chr13	43167822.0	43167955.0	43167889.0	134.0	+
peak.2457	chr13	43218397.0	43218530.0	43218464.0	134.0	+
peak.2458	chr13	43261437.0	43261570.0	43261504.0	134.0	+
peak.2459	chr13	43896185.0	43896318.0	43896252.0	134.0	+
peak.2460	chr13	43908424.0	43908557.0	43908491.0	134.0	+
peak.2461	chr13	43910585.0	43910718.0	43910652.0	134.0	+
peak.2462	chr13	43948715.0	43948848.0	43948782.0	134.0	+
peak.2463	chr13	43958988.0	43959121.0	43959055.0	134.0	+
peak.2464	chr13	44054307.0	44054440.0	44054374.0	134.0	+
peak.2465	chr13	44214422.0	44214555.0	44214489.0	134.0	+
peak.2466	chr13	44229251.0	44229384.0	44229318.0	134.0	+
peak.2467	chr13	44231605.0	44231738.0	44231672.0	134.0	+
peak.2468	chr13	44248628.0	44248761.0	44248695.0	134.0	+
peak.2469	chr13	44272871.0	44273004.0	44272938.0	134.0	+
peak.2470	chr13	44287140.0	44287273.0	44287207.0	134.0	+
peak.2471	chr13	44302221.0	44302354.0	44302288.0	134.0	+
peak.2472	chr13	44361047.0	44361180.0	44361114.0	134.0	+
peak.2473	chr13	44451308.0	44451441.0	44451375.0	134.0	+
peak.2474	chr13	44453263.0	44453396.0	44453330.0	134.0	+
peak.2475	chr13	44454348.0	44454481.0	44454415.0	134.0	+
peak.2476	chr13	44455645.0	44455778.0	44455712.0	134.0	+
peak.2477	chr13	44663979.0	44664112.0	44664046.0	134.0	+
peak.2478	chr13	44700483.0	44700616.0	44700550.0	134.0	+
peak.2479	chr13	44746143.0	44746276.0	44746210.0	134.0	+
peak.2480	chr13	44819349.0	44819482.0	44819416.0	134.0	+
peak.2481	chr13	44892465.0	44892598.0	44892532.0	134.0	+
peak.2482	chr13	44968570.0	44968703.0	44968637.0	134.0	+
peak.2483	chr13	45835568.0	45835701.0	45835635.0	134.0	+
peak.2484	chr13	45862559.0	45862692.0	45862626.0	134.0	+
peak.2485	chr13	45884048.0	45884181.0	45884115.0	134.0	+
peak.2486	chr13	45935085.0	45935218.0	45935152.0	134.0	+
peak.2487	chr13	45951545.0	45951678.0	45951612.0	134.0	+
peak.2488	chr13	46534584.0	46534717.0	46534651.0	134.0	+
peak.2489	chr13	46565966.0	46566099.0	46566033.0	134.0	+
peak.2490	chr13	46571430.0	46571563.0	46571497.0	134.0	+
peak.2491	chr13	46879119.0	46879252.0	46879186.0	134.0	+
peak.2492	chr13	46880870.0	46881003.0	46880937.0	134.0	+
peak.2493	chr13	47043139.0	47043272.0	47043206.0	134.0	+
peak.2494	chr13	47074041.0	47074174.0	47074108.0	134.0	+
peak.2495	chr13	47120436.0	47120569.0	47120503.0	134.0	+
peak.2496	chr13	47236533.0	47236666.0	47236600.0	134.0	+
peak.2497	chr13	48723888.0	48724021.0	48723955.0	134.0	+
peak.2498	chr13	48878696.0	48878829.0	48878763.0	134.0	+
peak.2499	chr13	48958682.0	48958815.0	48958749.0	134.0	+
peak.2500	chr13	49092198.0	49092331.0	49092265.0	134.0	+
peak.2501	chr13	49105936.0	49106069.0	49106003.0	134.0	+
peak.2502	chr13	49142193.0	49142326.0	49142260.0	134.0	+
