chip.peak.id	seqnames	cre.start	cre.end	summit	width	start	end	peak.id
peak.1573	chr11	89508171	89508304	89508238	134	89508038	89508438	peak.6306
peak.1574	chr11	90187591	90187724	90187658	134	90187458	90187858	peak.6307
peak.1575	chr11	90252958	90253091	90253025	134	90252825	90253225	peak.6308
peak.1576	chr11	90411317	90411450	90411384	134	90411184	90411584	peak.6309
peak.1577	chr11	90482036	90482169	90482103	134	90481903	90482303	peak.6310
peak.1578	chr11	90485195	90485328	90485262	134	90485062	90485462	peak.6311
peak.1579	chr11	90555389	90555522	90555456	134	90555256	90555656	peak.6312
peak.1580	chr11	92913130	92913263	92913197	134	92912997	92913397	peak.6313
peak.1581	chr11	93965986	93966119	93966053	134	93965853	93966253	peak.6314
peak.1582	chr11	93998684	93998817	93998751	134	93998551	93998951	peak.6315
peak.1583	chr11	94012137	94012270	94012204	134	94012004	94012404	peak.6316
peak.1584	chr11	94145261	94145394	94145328	134	94145128	94145528	peak.6317
peak.1585	chr11	94181776	94181909	94181843	134	94181643	94182043	peak.6318
peak.1586	chr11	94239859	94239992	94239926	134	94239726	94240126	peak.6319
peak.1587	chr11	94323314	94323447	94323381	134	94323181	94323581	peak.6320
peak.1588	chr11	94327822	94327955	94327889	134	94327689	94328089	peak.6321
peak.1589	chr11	94344174	94344307	94344241	134	94344041	94344441	peak.6322
peak.1590	chr11	94404540	94404673	94404607	134	94404407	94404807	peak.6323
peak.1591	chr11	94419370	94419503	94419437	134	94419237	94419637	peak.6324
peak.1592	chr11	94528928	94529061	94528995	134	94528795	94529195	peak.6325
peak.1593	chr11	94717223	94717356	94717290	134	94717090	94717490	peak.6326
peak.1594	chr11	94989796	94989929	94989863	134	94989663	94990063	peak.6327
peak.1595	chr11	95107094	95107227	95107161	134	95106961	95107361	peak.6328
peak.1596	chr11	95126826	95126959	95126893	134	95126693	95127093	peak.6329
peak.1597	chr11	95184111	95184244	95184178	134	95183978	95184378	peak.6330
peak.1598	chr11	95264279	95264412	95264346	134	95264146	95264546	peak.6331
peak.1599	chr11	95276164	95276297	95276231	134	95276031	95276431	peak.6332
peak.1600	chr11	95280138	95280271	95280205	134	95280005	95280405	peak.6333
peak.1601	chr11	95310303	95310436	95310370	134	95310170	95310570	peak.6334
peak.1602	chr11	95349673	95349806	95349740	134	95349540	95349940	peak.6335
peak.1603	chr11	95384565	95384698	95384632	134	95384432	95384832	peak.6336
peak.1604	chr11	95419022	95419155	95419089	134	95418889	95419289	peak.6337
peak.1605	chr11	95448436	95448569	95448503	134	95448303	95448703	peak.6338
peak.1606	chr11	95493071	95493204	95493138	134	95492938	95493338	peak.6339
peak.1607	chr11	95504613	95504746	95504680	134	95504480	95504880	peak.6340
peak.1608	chr11	95666752	95666885	95666819	134	95666619	95667019	peak.6341
peak.1609	chr11	95843701	95843834	95843768	134	95843568	95843968	peak.6342
peak.1610	chr11	95852698	95852831	95852765	134	95852565	95852965	peak.6343
peak.1611	chr11	95858792	95858925	95858859	134	95858659	95859059	peak.6344
peak.1612	chr11	96397906	96398039	96397973	134	96397773	96398173	peak.6345
peak.1613	chr11	96777704	96777837	96777771	134	96777571	96777971	peak.6346
peak.1614	chr11	96872590	96872723	96872657	134	96872457	96872857	peak.6347
peak.1615	chr11	96916475	96916608	96916542	134	96916342	96916742	peak.6348
peak.1616	chr11	96924035	96924168	96924102	134	96923902	96924302	peak.6349
peak.1617	chr11	96944015	96944148	96944082	134	96943882	96944282	peak.6350
peak.1618	chr11	96977954	96978087	96978021	134	96977821	96978221	peak.6351
peak.1619	chr11	97007167	97007300	97007234	134	97007034	97007434	peak.6352
peak.1620	chr11	97029761	97029894	97029828	134	97029628	97030028	peak.6353
peak.1621	chr11	97080456	97080589	97080523	134	97080323	97080723	peak.6354
peak.1622	chr11	97180481	97180614	97180548	134	97180348	97180748	peak.6355
peak.1623	chr11	97200132	97200265	97200199	134	97199999	97200399	peak.6356
peak.1624	chr11	97279592	97279725	97279659	134	97279459	97279859	peak.6357
peak.1625	chr11	97311192	97311325	97311259	134	97311059	97311459	peak.6358
peak.1626	chr11	97331552	97331685	97331619	134	97331419	97331819	peak.6359
peak.1627	chr11	97355591	97355724	97355658	134	97355458	97355858	peak.6360
peak.1628	chr11	97428490	97428623	97428557	134	97428357	97428757	peak.6361
peak.1629	chr11	97532532	97532665	97532599	134	97532399	97532799	peak.6362
peak.1630	chr11	97547382	97547515	97547449	134	97547249	97547649	peak.6363
peak.1631	chr11	97660823	97660956	97660890	134	97660690	97661090	peak.6364
peak.1632	chr11	97661684	97661817	97661751	134	97661551	97661951	peak.6365
peak.1633	chr11	97665045	97665178	97665112	134	97664912	97665312	peak.6366
peak.1634	chr11	97703211	97703344	97703278	134	97703078	97703478	peak.6367
peak.1635	chr11	97766504	97766637	97766571	134	97766371	97766771	peak.6368
peak.1636	chr11	97802092	97802225	97802159	134	97801959	97802359	peak.6369
peak.1637	chr11	97816321	97816454	97816388	134	97816188	97816588	peak.6370
peak.1638	chr11	97818154	97818287	97818221	134	97818021	97818421	peak.6371
peak.1639	chr11	97884073	97884206	97884140	134	97883940	97884340	peak.6372
peak.1640	chr11	98074427	98074560	98074494	134	98074294	98074694	peak.6373
peak.1641	chr11	98193282	98193415	98193349	134	98193149	98193549	peak.6374
peak.1642	chr11	98202513	98202646	98202580	134	98202380	98202780	peak.6375
peak.1643	chr11	98315763	98315896	98315830	134	98315630	98316030	peak.6376
peak.1644	chr11	98350342	98350475	98350409	134	98350209	98350609	peak.6377
peak.1645	chr11	98379470	98379603	98379537	134	98379337	98379737	peak.6378
peak.1646	chr11	98399585	98399718	98399652	134	98399452	98399852	peak.6379
peak.1647	chr11	98586431	98586564	98586498	134	98586298	98586698	peak.6380
peak.1648	chr11	98682415	98682548	98682482	134	98682282	98682682	peak.6381
peak.1649	chr11	98729481	98729614	98729548	134	98729348	98729748	peak.6382
peak.1650	chr11	98731266	98731399	98731333	134	98731133	98731533	peak.6383
peak.1651	chr11	98774066	98774199	98774133	134	98773933	98774333	peak.6384
peak.1652	chr11	98792124	98792257	98792191	134	98791991	98792391	peak.6385
peak.1653	chr11	98929743	98929876	98929810	134	98929610	98930010	peak.6386
peak.1654	chr11	99200127	99200260	99200194	134	99199994	99200394	peak.6387
peak.1655	chr11	99218432	99218565	99218499	134	99218299	99218699	peak.6388
peak.1656	chr11	99220630	99220763	99220697	134	99220497	99220897	peak.6389
peak.1657	chr11	99281315	99281448	99281382	134	99281182	99281582	peak.6390
peak.1658	chr11	99328562	99328695	99328629	134	99328429	99328829	peak.6391
peak.1659	chr11	99396266	99396399	99396333	134	99396133	99396533	peak.6392
peak.1660	chr11	99454700	99454833	99454767	134	99454567	99454967	peak.6393
peak.1661	chr11	100271072	100271205	100271139	134	100270939	100271339	peak.6394
peak.1662	chr11	100300415	100300548	100300482	134	100300282	100300682	peak.6395
peak.1663	chr11	100304916	100305049	100304983	134	100304783	100305183	peak.6396
peak.1664	chr11	100319759	100319892	100319826	134	100319626	100320026	peak.6397
peak.1665	chr11	100398043	100398176	100398110	134	100397910	100398310	peak.6398
peak.1666	chr11	100500883	100501016	100500950	134	100500750	100501150	peak.6399
peak.1667	chr11	100527910	100528043	100527977	134	100527777	100528177	peak.6400
peak.1668	chr11	100541638	100541771	100541705	134	100541505	100541905	peak.6401
peak.1669	chr11	100659666	100659799	100659733	134	100659533	100659933	peak.6402
peak.1670	chr11	100829953	100830086	100830020	134	100829820	100830220	peak.6403
peak.1671	chr11	100936057	100936190	100936124	134	100935924	100936324	peak.6404
peak.1672	chr11	100939561	100939694	100939628	134	100939428	100939828	peak.6405
peak.1673	chr11	101030251	101030384	101030318	134	101030118	101030518	peak.6406
peak.1674	chr11	101115941	101116074	101116008	134	101115808	101116208	peak.6407
peak.1675	chr11	101485831	101485964	101485898	134	101485698	101486098	peak.6408
peak.1676	chr11	101552552	101552685	101552619	134	101552419	101552819	peak.6409
peak.1677	chr11	101614212	101614345	101614279	134	101614079	101614479	peak.6410
peak.1678	chr11	101625109	101625242	101625176	134	101624976	101625376	peak.6411
peak.1679	chr11	101627648	101627781	101627715	134	101627515	101627915	peak.6412
peak.1680	chr11	101658396	101658529	101658463	134	101658263	101658663	peak.6413
peak.1681	chr11	101663454	101663587	101663521	134	101663321	101663721	peak.6414
peak.1682	chr11	101668240	101668373	101668307	134	101668107	101668507	peak.6415
peak.1683	chr11	101669618	101669751	101669685	134	101669485	101669885	peak.6416
peak.1684	chr11	101718470	101718603	101718537	134	101718337	101718737	peak.6417
peak.1685	chr11	101834726	101834859	101834793	134	101834593	101834993	peak.6418
peak.1686	chr11	102284784	102284917	102284851	134	102284651	102285051	peak.6419
peak.1687	chr11	102408526	102408659	102408593	134	102408393	102408793	peak.6420
peak.1688	chr11	102625218	102625351	102625285	134	102625085	102625485	peak.6421
peak.1689	chr11	102863054	102863187	102863121	134	102862921	102863321	peak.6422
peak.1690	chr11	102920971	102921104	102921038	134	102920838	102921238	peak.6423
peak.1691	chr11	102925280	102925413	102925347	134	102925147	102925547	peak.6424
peak.1692	chr11	103100913	103101046	103100980	134	103100780	103101180	peak.6425
peak.1693	chr11	103102875	103103008	103102942	134	103102742	103103142	peak.6426
peak.1694	chr11	103115747	103115880	103115814	134	103115614	103116014	peak.6427
peak.1695	chr11	103132935	103133068	103133002	134	103132802	103133202	peak.6428
peak.1696	chr11	103262231	103262364	103262298	134	103262098	103262498	peak.6429
peak.1697	chr11	103267518	103267651	103267585	134	103267385	103267785	peak.6430
peak.1698	chr11	103391755	103391888	103391822	134	103391622	103392022	peak.6431
peak.1699	chr11	103854427	103854560	103854494	134	103854294	103854694	peak.6432
peak.1700	chr11	103885025	103885158	103885092	134	103884892	103885292	peak.6433
peak.1701	chr11	103912039	103912172	103912106	134	103911906	103912306	peak.6434
peak.1702	chr11	103926525	103926658	103926592	134	103926392	103926792	peak.6435
peak.1703	chr11	103952451	103952584	103952518	134	103952318	103952718	peak.6436
peak.1704	chr11	103966424	103966557	103966491	134	103966291	103966691	peak.6437
peak.1705	chr11	104246402	104246535	104246469	134	104246269	104246669	peak.6438
peak.1706	chr11	104456032	104456165	104456099	134	104455899	104456299	peak.6439
peak.1707	chr11	105151553	105151686	105151620	134	105151420	105151820	peak.6440
peak.1708	chr11	105327223	105327356	105327290	134	105327090	105327490	peak.6441
peak.1709	chr11	105581900	105582033	105581967	134	105581767	105582167	peak.6442
peak.1710	chr11	106013782	106013915	106013849	134	106013649	106014049	peak.6443
peak.1711	chr11	106084314	106084447	106084381	134	106084181	106084581	peak.6444
peak.1712	chr11	106123432	106123565	106123499	134	106123299	106123699	peak.6445
peak.1713	chr11	106187709	106187842	106187776	134	106187576	106187976	peak.6446
peak.1714	chr11	106216455	106216588	106216522	134	106216322	106216722	peak.6447
peak.1715	chr11	106329871	106330004	106329938	134	106329738	106330138	peak.6448
peak.1716	chr11	106345049	106345182	106345116	134	106344916	106345316	peak.6449
peak.1717	chr11	106416386	106416519	106416453	134	106416253	106416653	peak.6450
peak.1718	chr11	106500475	106500608	106500542	134	106500342	106500742	peak.6451
peak.1719	chr11	106514600	106514733	106514667	134	106514467	106514867	peak.6452
peak.1720	chr11	106520261	106520394	106520328	134	106520128	106520528	peak.6453
peak.1721	chr11	106597883	106598016	106597950	134	106597750	106598150	peak.6454
peak.1722	chr11	106773240	106773373	106773307	134	106773107	106773507	peak.6455
peak.1723	chr11	106776575	106776708	106776642	134	106776442	106776842	peak.6456
peak.1724	chr11	106787291	106787424	106787358	134	106787158	106787558	peak.6457
peak.1725	chr11	106820351	106820484	106820418	134	106820218	106820618	peak.6458
peak.1726	chr11	106865967	106866100	106866034	134	106865834	106866234	peak.6459
peak.1727	chr11	106886570	106886703	106886637	134	106886437	106886837	peak.6460
peak.1728	chr11	106914160	106914293	106914227	134	106914027	106914427	peak.6461
peak.1729	chr11	106981019	106981152	106981086	134	106980886	106981286	peak.6462
peak.1730	chr11	106984447	106984580	106984514	134	106984314	106984714	peak.6463
peak.1731	chr11	106998370	106998503	106998437	134	106998237	106998637	peak.6464
peak.1732	chr11	106999496	106999629	106999563	134	106999363	106999763	peak.6465
peak.1733	chr11	107233953	107234086	107234020	134	107233820	107234220	peak.6466
peak.1734	chr11	107237640	107237773	107237707	134	107237507	107237907	peak.6467
peak.1735	chr11	107241384	107241517	107241451	134	107241251	107241651	peak.6468
peak.1736	chr11	107259598	107259731	107259665	134	107259465	107259865	peak.6469
peak.1737	chr11	107348815	107348948	107348882	134	107348682	107349082	peak.6470
peak.1738	chr11	107382019	107382152	107382086	134	107381886	107382286	peak.6471
peak.1739	chr11	107411722	107411855	107411789	134	107411589	107411989	peak.6472
peak.1740	chr11	107413499	107413632	107413566	134	107413366	107413766	peak.6473
peak.1741	chr11	107421872	107422005	107421939	134	107421739	107422139	peak.6474
peak.1742	chr11	107771712	107771845	107771779	134	107771579	107771979	peak.6475
peak.1743	chr11	108160406	108160539	108160473	134	108160273	108160673	peak.6476
peak.1744	chr11	108286761	108286894	108286828	134	108286628	108287028	peak.6477
peak.1745	chr11	108298083	108298216	108298150	134	108297950	108298350	peak.6478
peak.1746	chr11	108348201	108348334	108348268	134	108348068	108348468	peak.6479
peak.1747	chr11	108424891	108425024	108424958	134	108424758	108425158	peak.6480
peak.1748	chr11	108911112	108911245	108911179	134	108910979	108911379	peak.6481
peak.1749	chr11	108917768	108917901	108917835	134	108917635	108918035	peak.6482
peak.1750	chr11	108974755	108974888	108974822	134	108974622	108975022	peak.6483
peak.1751	chr11	109288077	109288210	109288144	134	109287944	109288344	peak.6484
peak.1752	chr11	109294425	109294558	109294492	134	109294292	109294692	peak.6485
peak.1753	chr11	109297145	109297278	109297212	134	109297012	109297412	peak.6486
peak.1754	chr11	109440979	109441112	109441046	134	109440846	109441246	peak.6487
peak.1755	chr11	109442004	109442137	109442071	134	109441871	109442271	peak.6488
peak.1756	chr11	109445111	109445244	109445178	134	109444978	109445378	peak.6489
peak.1757	chr11	109470717	109470850	109470784	134	109470584	109470984	peak.6490
peak.1758	chr11	109487181	109487314	109487248	134	109487048	109487448	peak.6491
peak.1759	chr11	109611737	109611870	109611804	134	109611604	109612004	peak.6492
peak.1760	chr11	110429227	110429360	110429294	134	110429094	110429494	peak.6493
peak.1761	chr11	110439580	110439713	110439647	134	110439447	110439847	peak.6494
peak.1762	chr11	110479299	110479432	110479366	134	110479166	110479566	peak.6495
peak.1763	chr11	112137863	112137996	112137930	134	112137730	112138130	peak.6496
peak.1764	chr11	112288460	112288593	112288527	134	112288327	112288727	peak.6497
peak.1765	chr11	112728085	112728218	112728152	134	112727952	112728352	peak.6498
peak.1766	chr11	112953571	112953704	112953638	134	112953438	112953838	peak.6499
peak.1767	chr11	112976990	112977123	112977057	134	112976857	112977257	peak.6500
peak.1768	chr11	113003216	113003349	113003283	134	113003083	113003483	peak.6501
peak.1769	chr11	113047850	113047983	113047917	134	113047717	113048117	peak.6502
peak.1770	chr11	113411905	113412038	113411972	134	113411772	113412172	peak.6503
peak.1771	chr11	113682278	113682411	113682345	134	113682145	113682545	peak.6504
peak.1772	chr11	113683280	113683413	113683347	134	113683147	113683547	peak.6505
peak.1773	chr11	113697699	113697832	113697766	134	113697566	113697966	peak.6506
peak.1774	chr11	113754908	113755041	113754975	134	113754775	113755175	peak.6507
peak.1775	chr11	113892218	113892351	113892285	134	113892085	113892485	peak.6508
peak.1776	chr11	113898833	113898966	113898900	134	113898700	113899100	peak.6509
peak.1777	chr11	113942366	113942499	113942433	134	113942233	113942633	peak.6510
peak.1778	chr11	113974894	113975027	113974961	134	113974761	113975161	peak.6511
peak.1779	chr11	113990521	113990654	113990588	134	113990388	113990788	peak.6512
peak.1780	chr11	114022299	114022432	114022366	134	114022166	114022566	peak.6513
peak.1781	chr11	114040355	114040488	114040422	134	114040222	114040622	peak.6514
peak.1782	chr11	114610247	114610380	114610314	134	114610114	114610514	peak.6515
peak.1783	chr11	114668391	114668524	114668458	134	114668258	114668658	peak.6516
peak.1784	chr11	114675952	114676085	114676019	134	114675819	114676219	peak.6517
peak.1785	chr11	114679585	114679718	114679652	134	114679452	114679852	peak.6518
peak.1786	chr11	114685141	114685274	114685208	134	114685008	114685408	peak.6519
peak.1787	chr11	114727401	114727534	114727468	134	114727268	114727668	peak.6520
peak.1788	chr11	114740598	114740731	114740665	134	114740465	114740865	peak.6521
peak.1789	chr11	114768454	114768587	114768521	134	114768321	114768721	peak.6522
peak.1790	chr11	114772070	114772203	114772137	134	114771937	114772337	peak.6523
peak.1791	chr11	114780225	114780358	114780292	134	114780092	114780492	peak.6524
peak.1792	chr11	115152133	115152266	115152200	134	115152000	115152400	peak.6525
peak.1793	chr11	115218082	115218215	115218149	134	115217949	115218349	peak.6526
peak.1794	chr11	115277165	115277298	115277232	134	115277032	115277432	peak.6527
peak.1795	chr11	115438542	115438675	115438609	134	115438409	115438809	peak.6528
peak.1796	chr11	115452360	115452493	115452427	134	115452227	115452627	peak.6529
