peak.id	seqnames	start	end	width	strand	WT	E80A	K88N	R90W	chip.e80a.lfc	chip.e80a.p.value	chip.e80a.fdr	chip.k88n.lfc	chip.k88n.p.value	chip.k88n.fdr	chip.r90w.lfc	chip.r90w.p.value	chip.r90w.fdr
peak.1245	chr11	50931448	50931848	401	*	71.29982234	79.53236535	40.83736742	14.70563045	0.051250576	0.743220674	0.961995127	-0.623394163	0.290199837	0.312034645	-2.33040103	0.000397616	0.0009339
peak.1246	chr11	51059033	51059433	401	*	66.60904455	69.11741274	7.206594251	12.25469205	0.025418293	0.877576223	0.989346723	-2.813453345	0.000305251	0.000773912	-2.415049989	0.000556737	0.001211831
peak.1247	chr11	51473707	51474107	401	*	144.4759558	114.5644787	21.61978275	17.15656886	-0.076799067	0.664151112	0.937804644	-2.423920366	0.000331517	0.000825811	-3.027412657	1.04E-05	6.44E-05
peak.1248	chr11	51606871	51607271	401	*	74.11428901	67.223785	9.608792334	11.02922284	-0.024366527	0.882586329	0.991158057	-2.594379733	0.000427333	0.001016211	-2.720467274	0.000139697	0.000413706
peak.1249	chr11	51619415	51619815	401	*	194.1982003	196.9372856	26.42417892	23.28391489	0.018516607	0.904645703	0.994390693	-2.588487229	3.82E-05	0.000147575	-3.069229969	1.24E-06	1.64E-05
peak.1250	chr11	51635878	51636278	401	*	115.3931335	89.00050408	14.4131885	15.93109966	-0.092473576	0.587646134	0.902066634	-2.675394229	8.11E-05	0.000267791	-2.826200274	2.03E-05	0.000103741
peak.1251	chr11	51700951	51701351	401	*	133.2180891	141.0752671	16.81538659	14.70563045	0.036293913	0.817535181	0.977146354	-2.669701023	5.60E-05	0.000198422	-3.093761318	3.53E-06	3.11E-05
peak.1252	chr11	51746284	51746684	401	*	33.77360005	53.0215769	2.402198084	8.578284432	0.242102421	0.26703202	0.617586549				-1.954760887	0.007571475	0.01088026
peak.1253	chr11	51809768	51810168	401	*	48.78408897	101.3090844	10.80989138	9.803753636	0.553855298	0.076427826	0.284420283	-1.871049674	0.009863741	0.014435889	-2.285292998	0.001748473	0.003096918
peak.1254	chr11	52149018	52149418	401	*	8.443400013	74.79829598	7.206594251	12.25469205	1.267584771	0.011192512	0.077062172	-0.050085919	0.964980395	0.96753898	0.341990124	0.747882909	0.763415344
peak.1255	chr11	52234138	52234538	401	*	47.84593341	46.39387979	16.81538659	11.02922284	0.000642457	0.996717837	0.999258669	-1.283829618	0.047292301	0.058554075	-2.142266693	0.001857999	0.003257276
peak.1256	chr11	52308584	52308984	401	*	20.63942225	70.06422662	7.206594251	13.48016125	1.286038794	0.00567878	0.04884844	-1.262618686	0.111934202	0.128477361	-0.741646297	0.293829832	0.315317061
peak.1257	chr11	52332239	52332639	401	*	28.14466671	55.86201852	2.402198084	11.02922284	0.490287201	0.094448267	0.326058765				-1.429250296	0.041880207	0.051233818
peak.1258	chr11	52516581	52516981	401	*	24.39204448	72.90466824	8.407693293	17.15656886	1.143938312	0.008723175	0.065123198	-1.296628828	0.083635824	0.098397442	-0.617726119	0.348215608	0.370245037
peak.1259	chr11	52638384	52638784	401	*	28.14466671	72.90466824	32.42967413	17.15656886	0.918937641	0.019781428	0.113542192	0.3377065	0.582869545	0.601971992	-0.868869402	0.18456886	0.203302827
peak.1260	chr11	52888171	52888571	401	*	16.88680003	62.48971563	16.81538659	3.676407614	1.432007771	0.00283848	0.030940059	0.124568447	0.856049423	0.864756799			
peak.1261	chr11	53300538	53300938	401	*	140.7233336	126.873059	10.80989138	24.50938409	-0.025785605	0.888849976	0.991375825	-3.255992192	2.67E-05	0.000112084	-2.558402994	0.000282043	0.000714888
peak.1262	chr11	53357183	53357583	401	*	75.99060012	80.47917922	9.608792334	19.60750727	0.033559858	0.832121865	0.979986861	-2.645073692	0.000253075	0.000666373	-2.018323926	0.001664188	0.002971298
peak.1263	chr11	53430815	53431215	401	*	408.0976673	414.7044765	18.01648563	69.85174466	0.019152152	0.907564495	0.994390693	-4.074865629	2.69E-09	1.52E-07	-2.606029745	2.31E-05	0.000113066
peak.1264	chr11	53897026	53897426	401	*	12.19602224	67.223785	6.005495209	8.578284432	1.888682881	0.000316026	0.00695115	-0.809650356	0.337253539	0.359094303	-0.619507908	0.424948882	0.447333769
peak.1265	chr11	54009196	54009596	401	*	18.76311114	93.73457345	3.603297125	8.578284432	1.800166465	0.00042405	0.008570081				-1.193482445	0.118194412	0.133881044
peak.1266	chr11	54305373	54305773	401	*	249.5493782	255.6397458	13.21208946	33.08766852	0.023440818	0.885016046	0.991375825	-3.822251395	5.82E-08	1.16E-06	-2.924346743	3.65E-06	3.19E-05
peak.1267	chr11	54446437	54446837	401	*	91.93924459	78.58555147	9.608792334	7.352815227	-0.04725164	0.77500507	0.968426021	-2.896510661	8.12E-05	0.000267808	-3.468508394	5.67E-06	4.28E-05
peak.1268	chr11	54522439	54522839	401	*	91.00108903	53.96839077	6.005495209	8.578284432	-0.245611326	0.278496759	0.633544686	-3.452436256	2.86E-05	0.000118132	-3.268653281	1.62E-05	8.78E-05
peak.1269	chr11	54709404	54709804	401	*	33.77360005	74.79829598	4.804396167	9.803753636	0.645799722	0.052380061	0.221315324	-2.433630813	0.003966316	0.006558495	-1.841584261	0.010143738	0.014134529
peak.1270	chr11	54751510	54751910	401	*	52.53671119	75.74510985	6.005495209	7.352815227	0.186174511	0.358700006	0.725496522	-2.715062102	0.000831529	0.001754418	-2.712071687	0.000402679	0.000943102
peak.1271	chr11	54860539	54860939	401	*	85.37215569	78.58555147	44.44066455	15.93109966	-0.018366204	0.918005692	0.996084524	-0.724301436	0.273353952	0.294953474	-2.443656549	0.000621408	0.00132263
peak.1272	chr11	54879479	54879879	401	*	47.84593341	128.7666868	12.01099042	20.83297648	0.950540889	0.018962521	0.110449943	-1.722252147	0.016314794	0.022525916	-1.278903905	0.05262253	0.06327317
peak.1273	chr11	55383483	55383883	401	*	185.7548003	195.0436579	8.407693293	19.60750727	0.029799768	0.862533202	0.98575223	-4.006141727	3.11E-07	4.00E-06	-3.190742731	3.25E-06	2.94E-05
peak.1274	chr11	55469136	55469536	401	*	140.7233336	131.6071284	14.4131885	24.50938409	-0.013955627	0.935327055	0.996084524	-2.910090042	4.85E-05	0.000177429	-2.518206848	0.000171412	0.000483317
peak.1275	chr11	55890166	55890566	401	*	201.7034448	234.8098405	18.01648563	34.31313773	0.073050495	0.658860721	0.936493925	-3.128768772	2.48E-06	1.80E-05	-2.581617928	2.96E-05	0.000132872
peak.1276	chr11	55891156	55891556	401	*	49.72224452	71.01104049	24.02198084	19.60750727	0.171532151	0.394664751	0.7623587	-0.85582652	0.196225134	0.215755482	-1.456605901	0.029988818	0.03769979
peak.1277	chr11	56291172	56291572	401	*	33.77360005	28.4044162	85.27803197	15.93109966	-0.055436857	0.768610325	0.967003859	1.433116663	0.024725713	0.032648833	-1.198348412	0.090235067	0.10415487
peak.1278	chr11	57467833	57468233	401	*	109.7642002	136.3411977	10.80989138	12.25469205	0.105404524	0.561800435	0.888507896	-2.967219833	5.61E-05	0.000198633	-3.102270829	1.50E-05	8.30E-05
peak.1279	chr11	57496689	57497089	401	*	150.1048891	249.0120486	31.22857509	25.7348533	0.322386602	0.164931134	0.463850972	-2.002696037	0.000793723	0.001687691	-2.571216008	2.13E-05	0.000106585
peak.1280	chr11	57507068	57507468	401	*	28.14466671	77.6387376	4.804396167	14.70563045	1.006945519	0.014531995	0.093323691	-2.188815599	0.009703488	0.014232548	-1.032546916	0.123423621	0.139418778
peak.1281	chr11	57524061	57524461	401	*	180.125867	251.8524903	8.407693293	29.41126091	0.173207605	0.358743968	0.725496522	-3.965552566	8.78E-08	1.58E-06	-2.632028814	1.75E-05	9.27E-05
peak.1282	chr11	57682638	57683038	401	*	103.1971113	114.5644787	8.407693293	14.70563045	0.054574438	0.748072711	0.964010547	-3.200988674	2.84E-05	0.000117552	-2.715034811	7.90E-05	0.000269731
peak.1283	chr11	57685654	57686054	401	*	227.0336448	204.5117966	30.02747605	41.66595295	-0.026115182	0.865612651	0.986054158	-2.622003131	2.25E-05	9.87E-05	-2.508821998	2.79E-05	0.000127875
peak.1284	chr11	57696071	57696471	401	*	93.8155557	66.27697112	15.61428754	12.25469205	-0.12947121	0.503662934	0.854273923	-2.256552076	0.001380918	0.002688552	-2.805211941	9.23E-05	0.000303137
peak.1285	chr11	57716703	57717103	401	*	251.4256893	176.1073804	18.01648563	37.98954534	-0.13904134	0.434563564	0.799562448	-3.447760118	1.13E-07	1.88E-06	-2.751066515	4.09E-06	3.46E-05
peak.1286	chr11	57798921	57799321	401	*	86.31031125	167.5860556	6.005495209	20.83297648	0.461371595	0.108885506	0.358647337	-3.363021991	4.15E-05	0.000157255	-2.095343737	0.001691163	0.003011139
peak.1287	chr11	57802593	57802993	401	*	63.79457788	102.2558983	9.608792334	11.02922284	0.258251991	0.264570774	0.614519218	-2.3697443	0.001876516	0.003473904	-2.455056969	0.000846366	0.001697913
peak.1288	chr11	57933056	57933456	401	*	240.1678226	236.7034683	7.206594251	20.83297648	0.009014786	0.953621762	0.997926674	-4.530454917	4.20E-09	2.01E-07	-3.473233498	6.50E-08	3.16E-06
peak.1289	chr11	58094537	58094937	401	*	51.59855564	64.38334338	7.206594251	14.70563045	0.106309595	0.575510094	0.896743654	-2.448986319	0.002281845	0.004093249	-1.854589009	0.00909293	0.012808264
peak.1290	chr11	58111061	58111461	401	*	65.67088899	8.521324859	4.804396167	8.578284432	-2.11843539	0.000138485	0.004105024	-3.286324637	0.000104878	0.00032907	-2.861801573	0.000104206	0.000332216
peak.1291	chr11	58127177	58127577	401	*	22.51573337	58.70246014	6.005495209	8.578284432	0.858144122	0.027256995	0.140973579	-1.622296294	0.046610493	0.057797246	-1.481609901	0.048740325	0.058980292
peak.1292	chr11	58330439	58330839	401	*	79.74322235	83.31962084	13.21208946	14.70563045	0.029046336	0.862092023	0.985477128	-2.276953343	0.001266097	0.002498649	-2.430349837	0.000423493	0.000979714
peak.1293	chr11	58734732	58735132	401	*	8.443400013	7.574510985	66.0604473	15.93109966	-0.029071239	0.897616764	0.99379498	2.938234956	2.88E-05	0.000118469	0.692041121	0.356294963	0.378385405
peak.1294	chr11	58948534	58948934	401	*	19.7012667	80.47917922	26.42417892	18.38203807	1.505003568	0.002530242	0.028860024	0.553464906	0.422554351	0.444242342	-0.334220662	0.637228948	0.656664397
peak.1295	chr11	58954433	58954833	401	*	16.88680003	64.38334338	25.22307988	11.02922284	1.427906922	0.003423184	0.034805316	0.705369401	0.300427715	0.32236225	-0.741196192	0.317510275	0.339248101
peak.1296	chr11	58955510	58955910	401	*	248.6112226	146.7561503	26.42417892	41.66595295	-0.243308014	0.284475869	0.640184653	-2.866752344	2.40E-05	0.000103448	-2.569811666	7.99E-05	0.000272374
peak.1297	chr11	58977893	58978293	401	*	55.35117787	60.59608788	6.005495209	11.02922284	0.048251144	0.77933304	0.969351546	-2.78889444	0.000663456	0.001461923	-2.26282512	0.001611238	0.002892403
peak.1298	chr11	59187816	59188216	401	*	218.5902448	249.0120486	4.804396167	20.83297648	0.06623023	0.681687879	0.943801515	-4.871342679	9.35E-09	3.25E-07	-3.344221542	1.87E-07	5.74E-06
peak.1299	chr11	59373318	59373718	401	*	52.53671119	97.52182894	3.603297125	18.38203807	0.409292372	0.12903639	0.396216673				-1.576990574	0.016804928	0.022261661
peak.1300	chr11	59390567	59390967	401	*	34.71175561	98.46864281	10.80989138	15.93109966	0.940172834	0.022875303	0.125788579	-1.396307251	0.06608561	0.079402874	-1.158517085	0.103855081	0.118677726
peak.1301	chr11	59472355	59472755	401	*	42.21700007	53.96839077	9.608792334	15.93109966	0.116884921	0.537941999	0.876540559	-1.819711876	0.015506517	0.021555221	-1.443223544	0.036485277	0.045128097
peak.1302	chr11	59808371	59808771	401	*	79.74322235	116.4581064	9.608792334	15.93109966	0.190222078	0.368437673	0.736875346	-2.694675002	0.000452469	0.001065806	-2.300917395	0.001103921	0.002108344
peak.1303	chr11	59811144	59811544	401	*	285.1992893	120.2453619	10.80989138	25.7348533	-0.605447808	0.068135521	0.264741777	-4.236028025	1.54E-08	4.60E-07	-3.448362082	2.77E-07	6.99E-06
peak.1304	chr11	60046354	60046754	401	*	91.00108903	76.69192373	9.608792334	18.38203807	-0.052757926	0.740888214	0.961846391	-2.889439717	5.88E-05	0.00020558	-2.324741082	0.000290317	0.000731147
peak.1305	chr11	60155619	60156019	401	*	23.45388893	141.0752671	6.005495209	7.352815227	2.097047282	3.20E-05	0.00161406	-1.673386067	0.040954739	0.051452466	-1.674368553	0.030029965	0.037746691
peak.1306	chr11	60329913	60330313	401	*	30.02097783	71.01104049	6.005495209	6.127346023	0.751506412	0.036832087	0.173952284	-2.000776948	0.012842626	0.018212707	-2.209337266	0.004895483	0.007428985
peak.1307	chr11	60352891	60353291	401	*	114.454978	120.2453619	45.64176359	20.83297648	0.03238084	0.838580941	0.980218335	-1.10125529	0.068883528	0.082372032	-2.506779482	0.000102308	0.000327758
peak.1308	chr11	60532989	60533389	401	*	34.71175561	66.27697112	8.407693293	6.127346023	0.425767193	0.119687138	0.380829755	-1.779832721	0.017068107	0.02347372	-2.430151277	0.00200902	0.003477586
peak.1309	chr11	60537384	60537784	401	*	75.05244456	89.94731795	30.02747605	14.70563045	0.085602608	0.61175525	0.916607378	-1.107260636	0.075142542	0.089173382	-2.382560441	0.000395499	0.000930275
peak.1310	chr11	60728160	60728560	401	*	54.41302231	63.4365295	9.608792334	8.578284432	0.07750659	0.674653194	0.942185102	-2.165769938	0.004691227	0.007582467	-2.601509919	0.000769929	0.001573793
peak.1311	chr11	60827196	60827596	401	*	45.9696223	82.37280697	7.206594251	11.02922284	0.362138543	0.16540597	0.464781793	-2.305013401	0.003644267	0.006099835	-2.075416161	0.004434481	0.006812472
peak.1312	chr11	60830400	60830800	401	*	92.87740015	106.0431538	15.61428754	25.7348533	0.066591523	0.697703539	0.948513385	-2.282342506	0.000969071	0.001994956	-1.896847164	0.003371718	0.005399142
peak.1313	chr11	60878691	60879091	401	*	81.61953346	80.47917922	8.407693293	19.60750727	0.008226736	0.959256001	0.997926674	-2.896758584	0.000115604	0.000355081	-2.088246836	0.00136062	0.00250705
peak.1314	chr11	61091698	61092098	401	*	47.84593341	66.27697112	13.21208946	9.803753636	0.165441518	0.40502927	0.771172278	-1.591743776	0.024397476	0.03225874	-2.228692038	0.002288803	0.003882868
peak.1315	chr11	61115785	61116185	401	*	130.4036224	94.68138732	7.206594251	8.578284432	-0.117937973	0.54461606	0.879977832	-3.672437772	6.23E-06	3.58E-05	-3.687294224	1.99E-06	2.16E-05
peak.1316	chr11	61175037	61175437	401	*	121.9602224	110.7772232	21.61978275	8.578284432	-0.020679638	0.90913901	0.994390693	-2.157714262	0.002276234	0.004085421	-3.61658694	4.10E-06	3.46E-05
peak.1317	chr11	61268497	61268897	401	*	236.4152004	176.1073804	50.44615976	33.08766852	-0.107614303	0.568157379	0.891924532	-1.932921959	0.003100978	0.005303325	-2.875643191	1.52E-05	8.38E-05
peak.1318	chr11	61504909	61505309	401	*	45.03146674	45.44706591	15.61428754	9.803753636	0.014780587	0.925744902	0.996084524	-1.297391753	0.048934862	0.060382476	-2.196540729	0.001878768	0.00328801
peak.1319	chr11	61541108	61541508	401	*	128.5273113	151.4902197	8.407693293	22.05844568	0.080376435	0.632099169	0.926548063	-3.502063138	3.09E-06	2.12E-05	-2.527348806	8.28E-05	0.000280068
peak.1320	chr11	61634912	61635312	401	*	34.71175561	73.85148211	4.804396167	3.676407614	0.563239409	0.075063195	0.281446891	-2.448791521	0.004319247	0.007060155			
peak.1321	chr11	61884709	61885109	401	*	199.8271337	142.022081	8.407693293	15.93109966	-0.130558653	0.48493635	0.841664975	-4.104179194	9.27E-08	1.65E-06	-3.539275725	2.40E-07	6.39E-06
peak.1322	chr11	61919363	61919763	401	*	30.95913338	82.37280697	16.81538659	8.578284432	0.821795263	0.035704475	0.170908667	-0.681963712	0.351783243	0.373553606	-1.761962528	0.024310268	0.031146541
peak.1323	chr11	61997073	61997473	401	*	65.67088899	106.0431538	15.61428754	18.38203807	0.278724163	0.209568633	0.536303697	-1.817436664	0.005634771	0.008876953	-1.863459187	0.003312204	0.005318423
peak.1324	chr11	62154192	62154592	401	*	23.45388893	56.80883239	4.804396167	11.02922284	0.735102705	0.043117663	0.193930863	-1.947800288	0.024556083	0.032455358	-1.199519283	0.099104204	0.113729639
peak.1325	chr11	62313639	62314039	401	*	63.79457788	101.3090844	13.21208946	18.38203807	0.254548533	0.236749251	0.574745342	-2.005971571	0.003006964	0.005169615	-1.861193362	0.003558706	0.005651622
peak.1326	chr11	62448751	62449151	401	*	33.77360005	53.96839077	12.01099042	15.93109966	0.257278919	0.239624521	0.580006966	-1.275786641	0.063061249	0.076038534	-1.197200446	0.065627693	0.077666283
peak.1327	chr11	62535580	62535980	401	*	137.9088669	103.2027122	6.005495209	13.48016125	-0.106681751	0.543655171	0.879871217	-4.015004846	6.85E-07	6.92E-06	-3.294666376	1.62E-06	1.93E-05
peak.1328	chr11	62551063	62551463	401	*	126.6510002	93.73457345	13.21208946	26.9603225	-0.107439628	0.560649721	0.888367599	-2.883965512	5.67E-05	0.000199862	-2.263343802	0.000561031	0.001219018
peak.1329	chr11	62675780	62676180	401	*	88.18662236	64.38334338	10.80989138	19.60750727	-0.11100418	0.559200746	0.887144243	-2.651867463	0.000378269	0.000920351	-2.203150976	0.001309825	0.002428933
peak.1330	chr11	62739673	62740073	401	*	87.2484668	76.69192373	9.608792334	22.05844568	-0.038106196	0.823034865	0.978534325	-2.807071179	0.00017418	0.0004961	-2.04462623	0.002030912	0.003509918
peak.1331	chr11	62756534	62756934	401	*	36.58806672	69.11741274	2.402198084	9.803753636	0.430363981	0.118588013	0.378697961				-1.894807331	0.008278033	0.011766607
peak.1332	chr11	63707047	63707447	401	*	136.9707113	42.60662429	8.407693293	12.25469205	-1.054988514	0.014997005	0.09562293	-3.596573613	3.82E-06	2.49E-05	-3.419052379	2.48E-06	2.48E-05
peak.1333	chr11	63782539	63782939	401	*	175.4350892	53.96839077	25.22307988	26.9603225	-1.071536808	0.013965976	0.090337814	-2.474142653	0.000240765	0.000640649	-2.691936144	4.99E-05	0.000193157
peak.1334	chr11	63873392	63873792	401	*	19.7012667	75.74510985	9.608792334	12.25469205	1.453347774	0.003039421	0.032129402	-0.805533119	0.294442538	0.316250714	-0.762576183	0.296095077	0.317678611
peak.1335	chr11	63875073	63875473	401	*	164.1772225	203.5649827	7.206594251	20.83297648	0.103995479	0.54590612	0.880615089	-4.040005726	1.95E-07	2.78E-06	-2.942357593	5.05E-06	3.96E-05
peak.1336	chr11	63891630	63892030	401	*	534.7486675	444.0557065	28.826377	87.00831352	-0.058560942	0.726873646	0.956581675	-3.843306271	3.29E-09	1.72E-07	-2.698383745	8.41E-06	5.56E-05
peak.1337	chr11	63893397	63893797	401	*	168.8680003	178.0010082	27.62527796	24.50938409	0.028367803	0.904848975	0.994390693	-2.174721437	0.014547323	0.020354244	-2.678147248	0.002207973	0.003765619
peak.1338	chr11	63907031	63907431	401	*	42.21700007	15.14902197	62.45715017	13.48016125	-0.756316968	0.04576653	0.201421901	0.694953932	0.261311883	0.282642292	-1.751693362	0.012852727	0.017440242
peak.1339	chr11	63953872	63954272	401	*	140.7233336	95.62820119	24.02198084	25.7348533	-0.161579107	0.385045019	0.751679612	-2.273505752	0.000273725	0.000710471	-2.506788304	4.83E-05	0.000188663
peak.1340	chr11	64978700	64979100	401	*	49.72224452	46.39387979	6.005495209	14.70563045	-0.01067639	0.951127894	0.997917987	-2.637602928	0.001396009	0.002714707	-1.789519596	0.010495933	0.014569535
peak.1341	chr11	65231833	65232233	401	*	105.0734224	180.8414498	79.27253676	49.01876818	0.328457863	0.179757951	0.488226567	-0.219876947	0.715772366	0.731090162	-1.269335708	0.038501908	0.047415417
peak.1342	chr11	65716812	65717212	401	*	106.9497335	154.3306613	14.4131885	12.25469205	0.186028089	0.358188994	0.725341015	-2.558618431	0.000255418	0.000671282	-3.07546896	1.56E-05	8.55E-05
peak.1343	chr11	65877345	65877745	401	*	9.38155557	3.787255493	105.6967157	7.352815227				3.43788229	6.80E-07	6.88E-06	-0.512985976	0.536550342	0.557295897
