peak.id	seqnames	start	end	strand	annot
peak.5958	chr3	95106783	95107183	*	promoter-tss
peak.5959	chr3	95133820	95134220	*	promoter-tss
peak.5960	chr3	95434013	95434413	*	promoter-tss
peak.5961	chr3	95517473	95517873	*	intergenic
peak.5962	chr3	95624840	95625240	*	promoter-tss
peak.5963	chr3	95893693	95894093	*	promoter-tss
peak.5964	chr3	95928971	95929371	*	promoter-tss
peak.5965	chr3	95933102	95933502	*	intron
peak.5966	chr3	95959758	95960158	*	intergenic
peak.5967	chr3	95997957	95998357	*	intergenic
peak.5968	chr3	96091978	96092378	*	intron
peak.5969	chr3	96094045	96094445	*	intron
peak.5970	chr3	96099003	96099403	*	intron
peak.5971	chr3	96106762	96107162	*	intron
peak.5972	chr3	96134353	96134753	*	intron
peak.5973	chr3	96528988	96529388	*	tts
peak.5974	chr3	96593982	96594382	*	promoter-tss
peak.5975	chr3	96629713	96630113	*	promoter-tss
peak.5976	chr3	96695202	96695602	*	promoter-tss
peak.5977	chr3	96698985	96699385	*	intron
peak.5978	chr3	96767202	96767602	*	intron
peak.5979	chr3	96828605	96829005	*	intron
peak.5980	chr3	96905117	96905517	*	promoter-tss
peak.5981	chr3	97547193	97547593	*	intergenic
peak.5982	chr3	97657816	97658216	*	promoter-tss
peak.5983	chr3	97764225	97764625	*	intron
peak.5984	chr3	97767818	97768218	*	promoter-tss
peak.5985	chr3	97911098	97911498	*	intron
peak.5986	chr3	97914552	97914952	*	intron
peak.5987	chr3	98045581	98045981	*	intron
peak.5988	chr3	98077882	98078282	*	intron
peak.5989	chr3	98203372	98203772	*	intergenic
peak.5990	chr3	100382180	100382580	*	intergenic
peak.5991	chr3	100496108	100496508	*	intergenic
peak.5992	chr3	100538761	100539161	*	intergenic
peak.5993	chr3	100921970	100922370	*	promoter-tss
peak.5994	chr3	101197238	101197638	*	intergenic
peak.5995	chr3	101390500	101390900	*	intron
peak.5996	chr3	101555442	101555842	*	intergenic
peak.5997	chr3	101588351	101588751	*	intron
peak.5998	chr3	101607001	101607401	*	intergenic
peak.5999	chr3	103171446	103171846	*	promoter-tss
peak.6000	chr3	103672685	103673085	*	intergenic
peak.6001	chr3	104017903	104018303	*	intron
peak.6002	chr3	104476974	104477374	*	intron
peak.6003	chr3	104511793	104512193	*	promoter-tss
peak.6004	chr3	104560885	104561285	*	intergenic
peak.6005	chr3	104577516	104577916	*	intergenic
peak.6006	chr3	104637722	104638122	*	promoter-tss
peak.6007	chr3	104640441	104640841	*	intron
peak.6008	chr3	104667520	104667920	*	intergenic
peak.6009	chr3	104674542	104674942	*	intergenic
peak.6010	chr3	104694012	104694412	*	intergenic
peak.6011	chr3	104773303	104773703	*	intron
peak.6012	chr3	105072557	105072957	*	intron
peak.6013	chr3	105272275	105272675	*	intergenic
peak.6014	chr3	105302190	105302590	*	intergenic
peak.6015	chr3	105649020	105649420	*	intron
peak.6016	chr3	105695993	105696393	*	intergenic
peak.6017	chr3	105699156	105699556	*	intergenic
peak.6018	chr3	105704471	105704871	*	promoter-tss
peak.6019	chr3	105835528	105835928	*	intergenic
peak.6020	chr3	106001314	106001714	*	promoter-tss
peak.6021	chr3	106721372	106721772	*	promoter-tss
peak.6022	chr3	107051008	107051408	*	non-coding
peak.6023	chr3	107298083	107298483	*	intron
peak.6024	chr3	107333000	107333400	*	promoter-tss
peak.6025	chr3	107631673	107632073	*	promoter-tss
peak.6026	chr3	107637443	107637843	*	intergenic
peak.6027	chr3	107680952	107681352	*	intron
peak.6028	chr3	107694879	107695279	*	intron
peak.6029	chr3	107901025	107901425	*	intergenic
peak.6030	chr3	107998778	107999178	*	intergenic
peak.6031	chr3	108092721	108093121	*	promoter-tss
peak.6032	chr3	108094110	108094510	*	intron
peak.6033	chr3	108183344	108183744	*	intergenic
peak.6034	chr3	108279947	108280347	*	tts
peak.6035	chr3	108363777	108364177	*	promoter-tss
peak.6036	chr3	108593541	108593941	*	intron
peak.6037	chr3	108711274	108711674	*	5' utr
peak.6038	chr3	108955725	108956125	*	intron
peak.6039	chr3	109030436	109030836	*	intergenic
peak.6040	chr3	109930939	109931339	*	intron
peak.6041	chr3	113601756	113602156	*	intergenic
peak.6042	chr3	113630027	113630427	*	promoter-tss
peak.6043	chr3	116007554	116007954	*	promoter-tss
peak.6044	chr3	116370711	116371111	*	intron
peak.6045	chr3	116916973	116917373	*	intergenic
peak.6046	chr3	117081406	117081806	*	intergenic
peak.6047	chr3	117159354	117159754	*	intergenic
peak.6048	chr3	118662253	118662653	*	intron
peak.6049	chr3	120982854	120983254	*	intergenic
peak.6050	chr3	121291878	121292278	*	intron
peak.6051	chr3	121349512	121349912	*	intron
peak.6052	chr3	121509949	121510349	*	intron
peak.6053	chr3	121581920	121582320	*	intergenic
peak.6054	chr3	121937053	121937453	*	intergenic
peak.6055	chr3	122044196	122044596	*	promoter-tss
peak.6056	chr3	122053561	122053961	*	intron
peak.6057	chr3	122134395	122134795	*	intron
peak.6058	chr3	122202477	122202877	*	intergenic
peak.6059	chr3	122262577	122262977	*	exon
peak.6060	chr3	122277994	122278394	*	intron
peak.6061	chr3	122369148	122369548	*	intergenic
peak.6062	chr3	122419511	122419911	*	promoter-tss
peak.6063	chr3	122969700	122970100	*	intron
peak.6064	chr3	123508238	123508638	*	promoter-tss
peak.6065	chr3	124320240	124320640	*	promoter-tss
peak.6066	chr3	126574648	126575048	*	intergenic
peak.6067	chr3	126598054	126598454	*	intron
peak.6068	chr3	126612768	126613168	*	intron
peak.6069	chr3	126634140	126634540	*	intron
peak.6070	chr3	126643433	126643833	*	intron
peak.6071	chr3	126749581	126749981	*	intron
peak.6072	chr3	126769730	126770130	*	intron
peak.6073	chr3	126782032	126782432	*	intron
peak.6074	chr3	127036283	127036683	*	intergenic
peak.6075	chr3	127037408	127037808	*	intergenic
peak.6076	chr3	127108983	127109383	*	intergenic
peak.6077	chr3	127116013	127116413	*	intergenic
peak.6078	chr3	127162431	127162831	*	intron
peak.6079	chr3	127163452	127163852	*	intron
peak.6080	chr3	127208771	127209171	*	intergenic
peak.6081	chr3	127311566	127311966	*	intergenic
peak.6082	chr3	127627296	127627696	*	intergenic
peak.6083	chr3	128040525	128040925	*	intergenic
peak.6084	chr3	128230330	128230730	*	intron
peak.6085	chr3	129536188	129536588	*	intron
peak.6086	chr3	129546422	129546822	*	intron
peak.6087	chr3	129548812	129549212	*	intron
peak.6088	chr3	129649578	129649978	*	intergenic
peak.6089	chr3	129651585	129651985	*	intergenic
peak.6090	chr3	129725192	129725592	*	promoter-tss
peak.6091	chr3	129803916	129804316	*	promoter-tss
peak.6092	chr3	129805843	129806243	*	intergenic
peak.6093	chr3	129943399	129943799	*	intron
peak.6094	chr3	130157554	130157954	*	intergenic
peak.6095	chr3	130409084	130409484	*	intron
peak.6096	chr3	130583354	130583754	*	intron
peak.6097	chr3	130698441	130698841	*	intron
peak.6098	chr3	130709463	130709863	*	promoter-tss
peak.6099	chr3	131160967	131161367	*	intron
peak.6100	chr3	131270381	131270781	*	intron
peak.6101	chr3	131347902	131348302	*	intergenic
peak.6102	chr3	131558858	131559258	*	intergenic
peak.6103	chr3	133027019	133027419	*	intron
peak.6104	chr3	133033711	133034111	*	intron
peak.6105	chr3	133162403	133162803	*	intron
peak.6106	chr3	133335211	133335611	*	intron
peak.6107	chr3	133338758	133339158	*	intron
peak.6108	chr3	133600788	133601188	*	intergenic
peak.6109	chr3	133616243	133616643	*	intergenic
peak.6110	chr3	133617038	133617438	*	intergenic
peak.6111	chr3	133876400	133876800	*	intergenic
peak.6112	chr3	134237620	134238020	*	intron
peak.6113	chr3	134296049	134296449	*	intergenic
peak.6114	chr3	135281024	135281424	*	promoter-tss
peak.6115	chr3	135438041	135438441	*	promoter-tss
peak.6116	chr3	135682350	135682750	*	intron
peak.6117	chr3	135687600	135688000	*	intron
peak.6118	chr3	136380660	136381060	*	intergenic
peak.6119	chr3	136693939	136694339	*	intron
peak.6120	chr3	136830881	136831281	*	intron
peak.6121	chr3	137741811	137742211	*	intergenic
peak.6122	chr3	138042519	138042919	*	intergenic
peak.6123	chr3	138144463	138144863	*	intron
peak.6124	chr3	138779123	138779523	*	intron
peak.6125	chr3	138813269	138813669	*	intron
peak.6126	chr3	138840570	138840970	*	intron
peak.6127	chr3	138853227	138853627	*	intron
peak.6128	chr3	141461652	141462052	*	intergenic
peak.6129	chr3	142431654	142432054	*	intergenic
peak.6130	chr3	142436738	142437138	*	intergenic
peak.6131	chr3	142710674	142711074	*	intron
peak.6132	chr3	142726569	142726969	*	intron
peak.6133	chr3	144174114	144174514	*	intergenic
peak.6134	chr3	144203660	144204060	*	intron
peak.6135	chr3	144714018	144714418	*	intron
peak.6136	chr3	144768468	144768868	*	intergenic
peak.6137	chr3	145028022	145028422	*	intron
peak.6138	chr3	145743741	145744141	*	intergenic
peak.6139	chr3	145923889	145924289	*	promoter-tss
peak.6140	chr3	145964562	145964962	*	intergenic
peak.6141	chr3	146039349	146039749	*	tts
peak.6142	chr3	146107966	146108366	*	promoter-tss
peak.6143	chr3	146193480	146193880	*	intron
peak.6144	chr3	146381351	146381751	*	intergenic
peak.6145	chr3	146386886	146387286	*	intergenic
peak.6146	chr3	146392928	146393328	*	intergenic
peak.6147	chr3	146494996	146495396	*	intron
peak.6148	chr3	146521312	146521712	*	promoter-tss
peak.6149	chr3	146682685	146683085	*	intergenic
peak.6150	chr3	146728279	146728679	*	intergenic
peak.6151	chr3	147966343	147966743	*	intergenic
peak.6152	chr3	147967293	147967693	*	intergenic
peak.6153	chr3	148847883	148848283	*	intron
peak.6154	chr3	148964936	148965336	*	intergenic
peak.6155	chr3	148989384	148989784	*	intergenic
peak.6156	chr3	149219111	149219511	*	intergenic
peak.6157	chr3	149437046	149437446	*	intergenic
peak.6158	chr3	152336065	152336465	*	intron
peak.6159	chr3	152348175	152348575	*	intron
peak.6160	chr3	152351450	152351850	*	intron
peak.6161	chr3	152353200	152353600	*	intron
peak.6162	chr3	152371473	152371873	*	intron
peak.6163	chr3	152380539	152380939	*	intron
peak.6164	chr3	152761192	152761592	*	intron
peak.6165	chr3	152981983	152982383	*	promoter-tss
peak.6166	chr3	153084773	153085173	*	intergenic
peak.6167	chr3	153089377	153089777	*	intergenic
peak.6168	chr3	153184329	153184729	*	intergenic
peak.6169	chr3	153935920	153936320	*	intron
peak.6170	chr3	153943094	153943494	*	intron
peak.6171	chr3	154172085	154172485	*	intron
peak.6172	chr3	154189029	154189429	*	intron
peak.6173	chr3	154193437	154193837	*	intron
peak.6174	chr3	156385554	156385954	*	intergenic
peak.6175	chr3	156559643	156560043	*	tts
peak.6176	chr3	156651029	156651429	*	intron
peak.6177	chr3	156694476	156694876	*	intron
peak.6178	chr3	156870593	156870993	*	intron
peak.6179	chr3	157064515	157064915	*	intron
peak.6180	chr3	157732589	157732989	*	intergenic
peak.6181	chr3	157772505	157772905	*	intergenic
peak.6182	chr3	158057613	158058013	*	intron
peak.6183	chr4	4626737	4627137	*	intergenic
peak.6184	chr4	4741880	4742280	*	intergenic
peak.6185	chr4	5724044	5724444	*	intron
peak.6186	chr4	6034747	6035147	*	intergenic
peak.6187	chr4	6448530	6448930	*	intron
peak.6188	chr4	6635244	6635644	*	intergenic
peak.6189	chr4	6899285	6899685	*	intron
peak.6190	chr4	8417820	8418220	*	intergenic
peak.6191	chr4	8423474	8423874	*	intergenic
peak.6192	chr4	8648346	8648746	*	intergenic
peak.6193	chr4	8799459	8799859	*	intron
peak.6194	chr4	8840057	8840457	*	intron
peak.6195	chr4	8847734	8848134	*	intron
peak.6196	chr4	8910027	8910427	*	intergenic
peak.6197	chr4	9080030	9080430	*	intergenic
peak.6198	chr4	9118912	9119312	*	intergenic
peak.6199	chr4	9649656	9650056	*	intron
peak.6200	chr4	11001848	11002248	*	intron
peak.6201	chr4	11006075	11006475	*	intron
peak.6202	chr4	11074892	11075292	*	intron
peak.6203	chr4	11485693	11486093	*	promoter-tss
peak.6204	chr4	11579352	11579752	*	promoter-tss
peak.6205	chr4	11714865	11715265	*	tts
peak.6206	chr4	11851867	11852267	*	intergenic
peak.6207	chr4	12085088	12085488	*	intron
peak.6208	chr4	12659091	12659491	*	intergenic
peak.6209	chr4	13742525	13742925	*	promoter-tss
peak.6210	chr4	14826468	14826868	*	promoter-tss
peak.6211	chr4	15902829	15903229	*	intron
peak.6212	chr4	15951675	15952075	*	intergenic
peak.6213	chr4	16163836	16164236	*	promoter-tss
peak.6214	chr4	19280592	19280992	*	promoter-tss
peak.6215	chr4	20240412	20240812	*	intron
peak.6216	chr4	20928506	20928906	*	intergenic
peak.6217	chr4	21847767	21848167	*	non-coding
peak.6218	chr4	24556096	24556496	*	intron
peak.6219	chr4	24631093	24631493	*	intron
peak.6220	chr4	25275726	25276126	*	exon
peak.6221	chr4	25281717	25282117	*	promoter-tss
peak.6222	chr4	27520321	27520721	*	intergenic
peak.6223	chr4	30713646	30714046	*	intron
peak.6224	chr4	31121639	31122039	*	intergenic
peak.6225	chr4	31225732	31226132	*	intergenic
peak.6226	chr4	31853089	31853489	*	intergenic
peak.6227	chr4	32246764	32247164	*	intergenic
peak.6228	chr4	32297482	32297882	*	intergenic
peak.6229	chr4	32326122	32326522	*	intergenic
peak.6230	chr4	32413129	32413529	*	intergenic
peak.6231	chr4	32481420	32481820	*	intron
peak.6232	chr4	33030574	33030974	*	promoter-tss
peak.6233	chr4	33047623	33048023	*	intron
peak.6234	chr4	33072483	33072883	*	intron
peak.6235	chr4	33125674	33126074	*	intergenic
peak.6236	chr4	33146573	33146973	*	intron
peak.6237	chr4	33951638	33952038	*	intergenic
peak.6238	chr4	34550317	34550717	*	promoter-tss
peak.6239	chr4	34682278	34682678	*	intron
peak.6240	chr4	34684577	34684977	*	intron
peak.6241	chr4	34771789	34772189	*	5' utr
peak.6242	chr4	34785628	34786028	*	intergenic
peak.6243	chr4	40156570	40156970	*	intron
peak.6244	chr4	40164347	40164747	*	intron
peak.6245	chr4	40257288	40257688	*	intergenic
peak.6246	chr4	40310801	40311201	*	intergenic
peak.6247	chr4	40471916	40472316	*	promoter-tss
peak.6248	chr4	40559754	40560154	*	intergenic
peak.6249	chr4	40805333	40805733	*	3' utr
peak.6250	chr4	40815784	40816184	*	intron
peak.6251	chr4	40848254	40848654	*	intron
peak.6252	chr4	40853061	40853461	*	intron
peak.6253	chr4	40948211	40948611	*	promoter-tss
peak.6254	chr4	41124251	41124651	*	promoter-tss
peak.6255	chr4	41246686	41247086	*	intron
peak.6256	chr4	41314767	41315167	*	promoter-tss
peak.6257	chr4	41348872	41349272	*	promoter-tss
peak.6258	chr4	41390197	41390597	*	tts
peak.6259	chr4	41513453	41513853	*	intron
peak.6260	chr4	41528228	41528628	*	intron
peak.6261	chr4	41569457	41569857	*	promoter-tss
peak.6262	chr4	41619230	41619630	*	intron
peak.6263	chr4	41634621	41635021	*	intron
peak.6264	chr4	41727253	41727653	*	intron
peak.6265	chr4	41741211	41741611	*	promoter-tss
peak.6266	chr4	41757786	41758186	*	intron
peak.6267	chr4	42904865	42905265	*	intergenic
peak.6268	chr4	42949144	42949544	*	intergenic
peak.6269	chr4	43000489	43000889	*	promoter-tss
peak.6270	chr4	43031297	43031697	*	promoter-tss
peak.6271	chr4	43045655	43046055	*	intron
peak.6272	chr4	43060324	43060724	*	intron
peak.6273	chr4	43068266	43068666	*	intron
peak.6274	chr4	43082193	43082593	*	intron
peak.6275	chr4	43493031	43493431	*	promoter-tss
peak.6276	chr4	43537227	43537627	*	intron
peak.6277	chr4	43604888	43605288	*	intergenic
peak.6278	chr4	43656504	43656904	*	promoter-tss
peak.6279	chr4	44028488	44028888	*	intron
peak.6280	chr4	44163770	44164170	*	intron
peak.6281	chr4	44187385	44187785	*	intergenic
peak.6282	chr4	44576719	44577119	*	intron
peak.6283	chr4	44633751	44634151	*	intron
peak.6284	chr4	44728268	44728668	*	intergenic
peak.6285	chr4	44756035	44756435	*	promoter-tss
peak.6286	chr4	44805121	44805521	*	intron
peak.6287	chr4	44807329	44807729	*	intron
peak.6288	chr4	44813767	44814167	*	intron
peak.6289	chr4	44967697	44968097	*	intergenic
peak.6290	chr4	45012445	45012845	*	promoter-tss
peak.6291	chr4	45203668	45204068	*	intron
peak.6292	chr4	45263965	45264365	*	intron
peak.6293	chr4	45341598	45341998	*	promoter-tss
peak.6294	chr4	45540434	45540834	*	intergenic
peak.6295	chr4	45605115	45605515	*	intergenic
peak.6296	chr4	45940416	45940816	*	intron
peak.6297	chr4	45967461	45967861	*	intron
peak.6298	chr4	45973492	45973892	*	intron
peak.6299	chr4	46006195	46006595	*	intron
peak.6300	chr4	46026947	46027347	*	intron
peak.6301	chr4	46084997	46085397	*	intron
peak.6302	chr4	46100212	46100612	*	intron
peak.6303	chr4	46277010	46277410	*	intergenic
peak.6304	chr4	46355513	46355913	*	intergenic
peak.6305	chr4	46564001	46564401	*	intron
peak.6306	chr4	46595408	46595808	*	intron
peak.6307	chr4	46645565	46645965	*	intron
peak.6308	chr4	46766218	46766618	*	intron
peak.6309	chr4	47474226	47474626	*	promoter-tss
peak.6310	chr4	47565636	47566036	*	intergenic
peak.6311	chr4	48279538	48279938	*	promoter-tss
peak.6312	chr4	48606644	48607044	*	intron
peak.6313	chr4	49583929	49584329	*	tts
peak.6314	chr4	53125652	53126052	*	intron
peak.6315	chr4	53195967	53196367	*	intergenic
peak.6316	chr4	53396762	53397162	*	intergenic
peak.6317	chr4	53430395	53430795	*	intergenic
peak.6318	chr4	53473835	53474235	*	intron
peak.6319	chr4	53475747	53476147	*	intron
peak.6320	chr4	53495546	53495946	*	intron
peak.6321	chr4	53509995	53510395	*	intron
peak.6322	chr4	53512758	53513158	*	intron
peak.6323	chr4	53600466	53600866	*	intron
peak.6324	chr4	53620196	53620596	*	intron
peak.6325	chr4	53633678	53634078	*	intron
peak.6326	chr4	53776050	53776450	*	intergenic
peak.6327	chr4	53782652	53783052	*	intron
peak.6328	chr4	54601628	54602028	*	intergenic
peak.6329	chr4	54686253	54686653	*	intergenic
peak.6330	chr4	55005509	55005909	*	intron
peak.6331	chr4	55077557	55077957	*	intron
peak.6332	chr4	55216133	55216533	*	intergenic
peak.6333	chr4	56864117	56864517	*	intron
peak.6334	chr4	57214181	57214581	*	intron
peak.6335	chr4	58990543	58990943	*	intergenic
peak.6336	chr4	59012651	59013051	*	intron
peak.6337	chr4	59069265	59069665	*	intergenic
peak.6338	chr4	59353775	59354175	*	intron
peak.6339	chr4	59388619	59389019	*	intron
peak.6340	chr4	59599224	59599624	*	intron
peak.6341	chr4	59658788	59659188	*	intron
peak.6342	chr4	59668017	59668417	*	intron
peak.6343	chr4	59677296	59677696	*	intron
peak.6344	chr4	59696339	59696739	*	intron
peak.6345	chr4	59815122	59815522	*	intron
peak.6346	chr4	59816429	59816829	*	intron
peak.6347	chr4	62207715	62208115	*	intron
peak.6348	chr4	62289283	62289683	*	intron
peak.6349	chr4	62294312	62294712	*	intron
peak.6350	chr4	62468766	62469166	*	intron
peak.6351	chr4	62470419	62470819	*	intron
peak.6352	chr4	62525237	62525637	*	promoter-tss
peak.6353	chr4	62649197	62649597	*	intron
peak.6354	chr4	63124950	63125350	*	intron
peak.6355	chr4	63389072	63389472	*	intron
peak.6356	chr4	63473404	63473804	*	intron
peak.6357	chr4	63490051	63490451	*	intron
peak.6358	chr4	63491885	63492285	*	intron
peak.6359	chr4	63493694	63494094	*	intron
peak.6360	chr4	63501114	63501514	*	intergenic
peak.6361	chr4	63967554	63967954	*	intron
peak.6362	chr4	65126822	65127222	*	intron
peak.6363	chr4	70573869	70574269	*	intergenic
peak.6364	chr4	71933613	71934013	*	intergenic
peak.6365	chr4	72197545	72197945	*	intron
peak.6366	chr4	72381197	72381597	*	intergenic
peak.6367	chr4	74038072	74038472	*	intron
peak.6368	chr4	74242179	74242579	*	promoter-tss
peak.6369	chr4	74250067	74250467	*	intron
peak.6370	chr4	74257694	74258094	*	intron
peak.6371	chr4	75237387	75237787	*	intergenic
peak.6372	chr4	80906738	80907138	*	intergenic
peak.6373	chr4	80916729	80917129	*	intron
peak.6374	chr4	81253100	81253500	*	intergenic
peak.6375	chr4	81423599	81423999	*	intron
peak.6376	chr4	81924230	81924630	*	intergenic
peak.6377	chr4	82593714	82594114	*	intergenic
peak.6378	chr4	82891643	82892043	*	intergenic
peak.6379	chr4	83146452	83146852	*	intergenic
peak.6380	chr4	83285076	83285476	*	intron
